Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour),Size of Backup (GB)
14,Thursday,1,work_flow_0,File_0,0.0757233716,1,7.17E-02
14,Thursday,1,work_flow_0,File_5,0.0821526879,1,7.39E-02
14,Thursday,1,work_flow_0,File_2,0.0793019486,1,7.40E-02
14,Thursday,1,work_flow_0,File_4,0.0797232246,1,7.37E-02
14,Thursday,1,work_flow_0,File_1,0.078411661,1,7.42E-02
14,Thursday,5,work_flow_2,File_14,0,0,0.00E+00
14,Thursday,5,work_flow_1,File_11,0,0,0.00E+00
14,Thursday,5,work_flow_1,File_9,0,0,0.00E+00
14,Thursday,5,work_flow_1,File_7,0,0,0.00E+00
14,Thursday,5,work_flow_1,File_10,0,0,0.00E+00
14,Thursday,5,work_flow_1,File_8,0,0,0.00E+00
14,Thursday,5,work_flow_1,File_6,0,0,0.00E+00
14,Thursday,5,work_flow_2,File_15,0,0,0.00E+00
14,Thursday,5,work_flow_2,File_12,0,0,0.00E+00
14,Thursday,5,work_flow_3,File_23,0,0,0.00E+00
14,Thursday,5,work_flow_2,File_17,0.0807973171,1,5.80E-02
14,Thursday,5,work_flow_3,File_18,0.0136643201,1,7.31E-03
14,Thursday,5,work_flow_3,File_20,0.0092341167,1,6.98E-03
14,Thursday,5,work_flow_3,File_22,0.007038753,1,6.94E-03
14,Thursday,5,work_flow_3,File_21,0.0074955147,1,6.82E-03
14,Thursday,5,work_flow_2,File_16,0.0397249174,1,5.97E-02
14,Thursday,5,work_flow_2,File_13,0.0405269501,1,5.72E-02
14,Thursday,5,work_flow_3,File_19,0.0031929377,1,7.17E-03
14,Thursday,5,work_flow_4,File_29,0.0624514055,1,7.18E-02
14,Thursday,5,work_flow_4,File_26,0.0781558728,1,7.18E-02
14,Thursday,5,work_flow_4,File_25,0.0600143497,1,7.25E-02
14,Thursday,5,work_flow_4,File_24,0.0792956211,1,7.22E-02
14,Thursday,5,work_flow_4,File_28,0.0769736833,1,7.11E-02
14,Thursday,5,work_flow_4,File_27,0.0800242498,1,7.12E-02
14,Thursday,5,work_flow_0,File_3,0.0811864022,1,7.37E-02
14,Thursday,5,work_flow_0,File_0,0.0778417058,1,7.15E-02
14,Thursday,5,work_flow_0,File_5,0.0819957319,1,7.36E-02
14,Thursday,5,work_flow_0,File_2,0.0766145606,1,7.36E-02
14,Thursday,5,work_flow_0,File_4,0.0820754062,1,7.34E-02
14,Thursday,5,work_flow_0,File_1,0.0812773971,1,7.41E-02
14,Thursday,9,work_flow_1,File_11,0,0,0.00E+00
14,Thursday,9,work_flow_1,File_9,0,0,0.00E+00
14,Thursday,9,work_flow_1,File_7,0,0,0.00E+00
14,Thursday,9,work_flow_1,File_10,0,0,0.00E+00
14,Thursday,9,work_flow_1,File_8,0,0,0.00E+00
14,Thursday,9,work_flow_1,File_6,0,0,0.00E+00
14,Thursday,9,work_flow_2,File_15,0,0,0.00E+00
14,Thursday,9,work_flow_2,File_14,0.0410351852,1,5.70E-02
14,Thursday,9,work_flow_2,File_12,0.0442012025,1,5.80E-02
14,Thursday,9,work_flow_3,File_23,0.0219036697,1,1.89E-02
14,Thursday,9,work_flow_2,File_17,0.0821848581,1,5.75E-02
14,Thursday,9,work_flow_3,File_18,0.0111590261,1,1.81E-02
14,Thursday,9,work_flow_3,File_20,0.0271630081,1,1.87E-02
14,Thursday,9,work_flow_3,File_22,0.0125888647,1,1.75E-02
14,Thursday,9,work_flow_3,File_21,0.0291786206,1,1.88E-02
14,Thursday,9,work_flow_2,File_16,0.0406977718,1,5.91E-02
14,Thursday,9,work_flow_2,File_13,0.0392376373,1,5.69E-02
14,Thursday,9,work_flow_3,File_19,0.0327892113,1,2.19E-02
14,Thursday,9,work_flow_4,File_29,0.1228981175,1,1.18E-01
14,Thursday,9,work_flow_4,File_26,0.1219842426,1,1.19E-01
14,Thursday,9,work_flow_4,File_25,0.1230622091,1,1.18E-01
14,Thursday,9,work_flow_4,File_24,0.1038359915,1,1.17E-01
14,Thursday,9,work_flow_4,File_28,0.1198845987,1,1.19E-01
14,Thursday,9,work_flow_4,File_27,0.1168290295,1,1.18E-01
14,Thursday,9,work_flow_0,File_3,0.0979681946,1,9.57E-02
14,Thursday,9,work_flow_0,File_0,0.1015262453,1,9.50E-02
14,Thursday,9,work_flow_0,File_5,0.1020589047,1,9.57E-02
14,Thursday,9,work_flow_0,File_2,0.1027204524,1,9.50E-02
14,Thursday,9,work_flow_0,File_4,0.0976266716,1,9.48E-02
14,Thursday,9,work_flow_0,File_1,0.0987923543,1,9.52E-02
14,Thursday,13,work_flow_1,File_11,0,0,0.00E+00
14,Thursday,13,work_flow_1,File_7,0,0,0.00E+00
14,Thursday,13,work_flow_1,File_10,0,0,0.00E+00
14,Thursday,13,work_flow_1,File_8,0,0,0.00E+00
14,Thursday,13,work_flow_1,File_9,0.0429554709,1,3.67E-02
14,Thursday,13,work_flow_1,File_6,0.0406281993,1,3.35E-02
14,Thursday,13,work_flow_2,File_15,0.0389014622,1,5.44E-02
14,Thursday,13,work_flow_2,File_14,0.0777352541,1,5.59E-02
14,Thursday,13,work_flow_2,File_12,0.0402958949,1,5.71E-02
14,Thursday,13,work_flow_3,File_23,0.0108589264,1,1.60E-02
14,Thursday,13,work_flow_2,File_17,0.0806208443,1,5.72E-02
14,Thursday,13,work_flow_3,File_18,0.0271582749,1,2.07E-02
14,Thursday,13,work_flow_3,File_20,0.0074410707,1,1.56E-02
14,Thursday,13,work_flow_3,File_22,0.0115482858,1,1.72E-02
14,Thursday,13,work_flow_3,File_21,0.0194670428,1,1.96E-02
14,Thursday,13,work_flow_2,File_16,0.0778960018,1,5.90E-02
14,Thursday,13,work_flow_2,File_13,0.0799513518,1,5.67E-02
14,Thursday,13,work_flow_3,File_19,0.0095975063,1,1.72E-02
14,Thursday,13,work_flow_4,File_29,0.1024617306,1,9.66E-02
14,Thursday,13,work_flow_4,File_26,0.0805968901,1,9.49E-02
14,Thursday,13,work_flow_4,File_25,0.0988605348,1,9.41E-02
14,Thursday,13,work_flow_4,File_24,0.0985095375,1,9.63E-02
14,Thursday,13,work_flow_4,File_28,0.0986041495,1,9.75E-02
14,Thursday,13,work_flow_4,File_27,0.0979005393,1,9.76E-02
14,Thursday,13,work_flow_0,File_3,0.157698063,2,1.60E-01
14,Thursday,13,work_flow_0,File_0,0.1614574596,2,1.60E-01
14,Thursday,13,work_flow_0,File_5,0.1637516432,2,1.60E-01
14,Thursday,13,work_flow_0,File_2,0.1622603648,2,1.60E-01
14,Thursday,13,work_flow_0,File_4,0.1621226769,2,1.60E-01
14,Thursday,13,work_flow_0,File_1,0.15687098,2,1.60E-01
14,Thursday,17,work_flow_1,File_11,0,0,0.00E+00
14,Thursday,17,work_flow_1,File_7,0,0,0.00E+00
14,Thursday,17,work_flow_1,File_10,0,0,0.00E+00
14,Thursday,17,work_flow_1,File_8,0,0,0.00E+00
14,Thursday,17,work_flow_1,File_9,0,0,0.00E+00
14,Thursday,17,work_flow_1,File_6,0,0,0.00E+00
14,Thursday,17,work_flow_3,File_18,0,0,0.00E+00
14,Thursday,17,work_flow_3,File_23,0.0120592022,1,1.89E-02
14,Thursday,17,work_flow_3,File_20,0.0323268407,1,2.09E-02
14,Thursday,17,work_flow_3,File_22,0.0276434468,1,2.08E-02
14,Thursday,17,work_flow_3,File_21,0.0267804127,1,1.98E-02
14,Thursday,17,work_flow_3,File_19,0.0084648052,1,1.93E-02
14,Thursday,17,work_flow_4,File_29,0.058004846,1,7.19E-02
14,Thursday,17,work_flow_4,File_26,0.0606933332,1,7.18E-02
14,Thursday,17,work_flow_4,File_25,0.0814198617,1,7.26E-02
14,Thursday,17,work_flow_4,File_24,0.0616218993,1,7.22E-02
14,Thursday,17,work_flow_4,File_28,0.0842661161,1,7.15E-02
14,Thursday,17,work_flow_4,File_27,0.0578634432,1,7.10E-02
14,Thursday,17,work_flow_2,File_15,0.1822949083,2,1.54E-01
14,Thursday,17,work_flow_2,File_14,0.1407271503,2,1.53E-01
14,Thursday,17,work_flow_2,File_12,0.1410813245,2,1.54E-01
14,Thursday,17,work_flow_2,File_17,0.1382465457,2,1.54E-01
14,Thursday,17,work_flow_2,File_16,0.1406896624,2,1.54E-01
14,Thursday,17,work_flow_2,File_13,0.1343789349,2,1.52E-01
14,Thursday,17,work_flow_0,File_3,0.1595450337,2,1.60E-01
14,Thursday,17,work_flow_0,File_0,0.1614295338,2,1.60E-01
14,Thursday,17,work_flow_0,File_5,0.1646358097,2,1.60E-01
14,Thursday,17,work_flow_0,File_2,0.1584745062,2,1.60E-01
14,Thursday,17,work_flow_0,File_4,0.1569976609,2,1.60E-01
14,Thursday,17,work_flow_0,File_1,0.1585278115,2,1.60E-01
14,Thursday,21,work_flow_1,File_11,0,0,0.00E+00
14,Thursday,21,work_flow_1,File_7,0,0,0.00E+00
14,Thursday,21,work_flow_1,File_10,0,0,0.00E+00
14,Thursday,21,work_flow_1,File_8,0,0,0.00E+00
14,Thursday,21,work_flow_1,File_9,0,0,0.00E+00
14,Thursday,21,work_flow_1,File_6,0,0,0.00E+00
14,Thursday,21,work_flow_3,File_23,0,0,0.00E+00
14,Thursday,21,work_flow_3,File_18,0.0110214587,1,6.97E-03
14,Thursday,21,work_flow_3,File_20,0.0020823325,1,6.64E-03
14,Thursday,21,work_flow_3,File_22,0.0107601603,1,6.79E-03
14,Thursday,21,work_flow_3,File_21,0.0020311148,1,6.55E-03
14,Thursday,21,work_flow_3,File_19,0.004115961,1,7.06E-03
14,Thursday,21,work_flow_4,File_29,0.0816870781,1,7.19E-02
14,Thursday,21,work_flow_4,File_26,0.0594300896,1,7.19E-02
14,Thursday,21,work_flow_4,File_25,0.0622510401,1,7.25E-02
14,Thursday,21,work_flow_4,File_24,0.0755690489,1,7.23E-02
14,Thursday,21,work_flow_4,File_28,0.0607226466,1,7.16E-02
14,Thursday,21,work_flow_4,File_27,0.0602218306,1,7.09E-02
14,Thursday,21,work_flow_2,File_15,0.0709607424,1,8.88E-02
14,Thursday,21,work_flow_2,File_12,0.1101142278,1,9.04E-02
14,Thursday,21,work_flow_2,File_17,0.0698662484,1,9.06E-02
14,Thursday,21,work_flow_2,File_13,0.1141079397,1,9.19E-02
14,Thursday,21,work_flow_0,File_3,0.1223312524,1,1.24E-01
14,Thursday,21,work_flow_2,File_14,0.1495621823,2,1.46E-01
14,Thursday,21,work_flow_2,File_16,0.1465060095,2,1.51E-01
14,Thursday,21,work_flow_0,File_0,0.1400629606,2,1.39E-01
14,Thursday,21,work_flow_0,File_5,0.1405588405,2,1.39E-01
14,Thursday,21,work_flow_0,File_2,0.1383937839,2,1.39E-01
14,Thursday,21,work_flow_0,File_4,0.1407567681,2,1.39E-01
14,Thursday,21,work_flow_0,File_1,0.1367825899,2,1.39E-01
14,Friday,1,work_flow_1,File_11,0,0,0.00E+00
14,Friday,1,work_flow_1,File_7,0,0,0.00E+00
14,Friday,1,work_flow_1,File_10,0,0,0.00E+00
14,Friday,1,work_flow_1,File_8,0,0,0.00E+00
14,Friday,1,work_flow_1,File_9,0,0,0.00E+00
14,Friday,1,work_flow_1,File_6,0,0,0.00E+00
14,Friday,1,work_flow_3,File_21,0,0,0.00E+00
14,Friday,1,work_flow_2,File_15,0,0,0.00E+00
14,Friday,1,work_flow_2,File_14,0,0,0.00E+00
14,Friday,1,work_flow_3,File_23,0.0054050836,1,5.89E-03
14,Friday,1,work_flow_3,File_18,0.0033989612,1,6.58E-03
14,Friday,1,work_flow_3,File_20,0.0102138823,1,8.76E-03
14,Friday,1,work_flow_3,File_22,0.0074489085,1,7.00E-03
14,Friday,1,work_flow_3,File_19,0.0027318038,1,6.98E-03
14,Friday,1,work_flow_2,File_17,0.0403903452,1,3.99E-02
14,Friday,1,work_flow_2,File_13,0.0388270288,1,3.98E-02
14,Friday,1,work_flow_4,File_29,0.0831033478,2,7.46E-02
14,Friday,1,work_flow_4,File_26,0.0565073971,2,7.45E-02
14,Friday,1,work_flow_4,File_25,0.0602190002,2,6.99E-02
14,Friday,1,work_flow_4,File_24,0.0606707562,2,7.40E-02
14,Friday,1,work_flow_4,File_28,0.0771523177,2,7.46E-02
14,Friday,1,work_flow_4,File_27,0.0830127655,2,7.47E-02
14,Friday,1,work_flow_0,File_3,0.0793004715,2,7.46E-02
14,Friday,1,work_flow_2,File_16,0.0434894385,2,6.87E-02
14,Friday,1,work_flow_0,File_0,0.0766658231,2,7.40E-02
14,Friday,1,work_flow_0,File_5,0.0844048405,2,7.47E-02
14,Friday,1,work_flow_0,File_2,0.0784297513,2,7.42E-02
14,Friday,1,work_flow_0,File_4,0.0816124608,2,7.48E-02
14,Friday,1,work_flow_0,File_1,0.0821289932,2,7.54E-02
14,Friday,1,work_flow_2,File_12,0.1225290095,3,1.35E-01
14,Friday,5,work_flow_1,File_11,0,0,0.00E+00
14,Friday,5,work_flow_1,File_7,0,0,0.00E+00
14,Friday,5,work_flow_1,File_10,0,0,0.00E+00
14,Friday,5,work_flow_1,File_8,0,0,0.00E+00
14,Friday,5,work_flow_1,File_9,0,0,0.00E+00
14,Friday,5,work_flow_1,File_6,0,0,0.00E+00
14,Friday,5,work_flow_2,File_15,0,0,0.00E+00
14,Friday,5,work_flow_3,File_19,0,0,0.00E+00
14,Friday,5,work_flow_3,File_21,0.0057706029,1,7.16E-03
14,Friday,5,work_flow_3,File_23,0.0103046776,1,8.74E-03
14,Friday,5,work_flow_3,File_18,0.0128599446,1,9.17E-03
14,Friday,5,work_flow_3,File_20,0.0156618239,1,9.34E-03
14,Friday,5,work_flow_3,File_22,0.0057981959,1,8.24E-03
14,Friday,5,work_flow_2,File_13,0.0399697409,1,3.95E-02
14,Friday,5,work_flow_2,File_14,0.0833053496,2,7.51E-02
14,Friday,5,work_flow_2,File_17,0.0853978408,2,7.62E-02
14,Friday,5,work_flow_4,File_29,0.0590857413,2,7.46E-02
14,Friday,5,work_flow_4,File_26,0.0813501933,2,7.46E-02
14,Friday,5,work_flow_4,File_25,0.0791542449,2,7.26E-02
14,Friday,5,work_flow_4,File_24,0.0802033344,2,7.39E-02
14,Friday,5,work_flow_4,File_28,0.064187549,2,7.46E-02
14,Friday,5,work_flow_4,File_27,0.0819857545,2,7.48E-02
14,Friday,5,work_flow_0,File_3,0.0782362531,2,7.46E-02
14,Friday,5,work_flow_2,File_16,0.0787921078,2,7.36E-02
14,Friday,5,work_flow_0,File_0,0.0579142692,2,7.39E-02
14,Friday,5,work_flow_0,File_5,0.0798913944,2,7.47E-02
14,Friday,5,work_flow_0,File_2,0.0792369173,2,7.41E-02
14,Friday,5,work_flow_0,File_4,0.0617891992,2,7.49E-02
14,Friday,5,work_flow_0,File_1,0.0786202812,2,7.54E-02
14,Friday,5,work_flow_2,File_12,0.0420619368,2,7.20E-02
14,Friday,9,work_flow_1,File_11,0,0,0.00E+00
14,Friday,9,work_flow_1,File_7,0,0,0.00E+00
14,Friday,9,work_flow_1,File_10,0,0,0.00E+00
14,Friday,9,work_flow_1,File_8,0,0,0.00E+00
14,Friday,9,work_flow_1,File_9,0,0,0.00E+00
14,Friday,9,work_flow_1,File_6,0,0,0.00E+00
14,Friday,9,work_flow_2,File_13,0,0,0.00E+00
14,Friday,9,work_flow_2,File_17,0,0,0.00E+00
14,Friday,9,work_flow_3,File_19,0.0173237037,1,1.87E-02
14,Friday,9,work_flow_3,File_21,0.0204791882,1,1.86E-02
14,Friday,9,work_flow_3,File_23,0.036136385,1,2.04E-02
14,Friday,9,work_flow_3,File_18,0.0210977831,1,1.86E-02
14,Friday,9,work_flow_3,File_20,0.031448573,1,1.90E-02
14,Friday,9,work_flow_3,File_22,0.0093186312,1,1.75E-02
14,Friday,9,work_flow_2,File_16,0.0386415211,1,3.95E-02
14,Friday,9,work_flow_2,File_15,0.0804807826,2,7.53E-02
14,Friday,9,work_flow_2,File_14,0.0781976896,2,7.55E-02
14,Friday,9,work_flow_0,File_0,0.1003764937,2,9.12E-02
14,Friday,9,work_flow_0,File_5,0.0994770811,2,9.28E-02
14,Friday,9,work_flow_0,File_4,0.099829088,2,9.23E-02
14,Friday,9,work_flow_0,File_1,0.0793692445,2,9.25E-02
14,Friday,9,work_flow_2,File_12,0.0412414722,2,5.71E-02
14,Friday,9,work_flow_4,File_29,0.1194020465,3,1.20E-01
14,Friday,9,work_flow_4,File_26,0.1202960608,3,1.20E-01
14,Friday,9,work_flow_4,File_25,0.1176079232,3,1.19E-01
14,Friday,9,work_flow_4,File_24,0.1208684168,3,1.20E-01
14,Friday,9,work_flow_4,File_28,0.1232660266,3,1.20E-01
14,Friday,9,work_flow_4,File_27,0.1194378998,3,1.20E-01
14,Friday,9,work_flow_0,File_3,0.1017533988,3,1.00E-01
14,Friday,9,work_flow_0,File_2,0.1024053665,3,1.00E-01
14,Friday,13,work_flow_1,File_8,0,0,0.00E+00
14,Friday,13,work_flow_1,File_9,0,0,0.00E+00
14,Friday,13,work_flow_1,File_6,0,0,0.00E+00
14,Friday,13,work_flow_2,File_17,0,0,0.00E+00
14,Friday,13,work_flow_2,File_14,0,0,0.00E+00
14,Friday,13,work_flow_1,File_11,0.0209704528,1,2.26E-02
14,Friday,13,work_flow_1,File_10,0.0210767276,1,2.27E-02
14,Friday,13,work_flow_3,File_19,0.0195110773,1,1.87E-02
14,Friday,13,work_flow_3,File_21,0.0080095286,1,1.83E-02
14,Friday,13,work_flow_3,File_23,0.0108777576,1,1.91E-02
14,Friday,13,work_flow_3,File_18,0.0190158902,1,1.84E-02
14,Friday,13,work_flow_3,File_20,0.0260177346,1,1.86E-02
14,Friday,13,work_flow_3,File_22,0.0087382357,1,1.69E-02
14,Friday,13,work_flow_1,File_7,0.0412734066,2,4.44E-02
14,Friday,13,work_flow_2,File_13,0.0375744578,2,5.61E-02
14,Friday,13,work_flow_2,File_16,0.0442187331,2,5.69E-02
14,Friday,13,work_flow_2,File_15,0.0807524499,2,5.80E-02
14,Friday,13,work_flow_2,File_12,0.0837030887,2,5.75E-02
14,Friday,13,work_flow_0,File_0,0.1580100508,3,1.59E-01
14,Friday,13,work_flow_0,File_5,0.1615004811,3,1.59E-01
14,Friday,13,work_flow_0,File_4,0.1632399112,3,1.59E-01
14,Friday,13,work_flow_0,File_1,0.1613944974,3,1.59E-01
14,Friday,13,work_flow_4,File_29,0.1031487476,3,9.96E-02
14,Friday,13,work_flow_4,File_26,0.0999800338,3,9.95E-02
14,Friday,13,work_flow_4,File_25,0.1011302844,3,9.94E-02
14,Friday,13,work_flow_4,File_24,0.0983964451,3,9.95E-02
14,Friday,13,work_flow_4,File_28,0.1011764853,3,9.95E-02
14,Friday,13,work_flow_4,File_27,0.1009461562,3,9.96E-02
14,Friday,13,work_flow_0,File_3,0.1620821952,3,1.59E-01
14,Friday,13,work_flow_0,File_2,0.1632698401,3,1.59E-01
14,Friday,17,work_flow_1,File_8,0,0,0.00E+00
14,Friday,17,work_flow_1,File_9,0,0,0.00E+00
14,Friday,17,work_flow_1,File_6,0,0,0.00E+00
14,Friday,17,work_flow_1,File_11,0,0,0.00E+00
14,Friday,17,work_flow_1,File_10,0,0,0.00E+00
14,Friday,17,work_flow_1,File_7,0,0,0.00E+00
14,Friday,17,work_flow_3,File_19,0.006512472,1,1.68E-02
14,Friday,17,work_flow_3,File_21,0.0219018718,1,1.84E-02
14,Friday,17,work_flow_3,File_23,0.0113594398,1,1.91E-02
14,Friday,17,work_flow_3,File_18,0.0202249882,1,1.92E-02
14,Friday,17,work_flow_3,File_20,0.0099561734,1,1.87E-02
14,Friday,17,work_flow_3,File_22,0.028609497,1,1.81E-02
14,Friday,17,work_flow_4,File_24,0.020521778,1,2.56E-02
14,Friday,17,work_flow_4,File_29,0.0816175636,2,7.49E-02
14,Friday,17,work_flow_4,File_26,0.0615876872,2,7.49E-02
14,Friday,17,work_flow_4,File_25,0.0615141121,2,7.27E-02
14,Friday,17,work_flow_4,File_28,0.0787398743,2,7.49E-02
14,Friday,17,work_flow_4,File_27,0.076930198,2,7.51E-02
14,Friday,17,work_flow_2,File_16,0.1429819241,3,1.46E-01
14,Friday,17,work_flow_2,File_15,0.1366875248,3,1.46E-01
14,Friday,17,work_flow_2,File_12,0.1429356108,3,1.46E-01
14,Friday,17,work_flow_0,File_0,0.1606328635,3,1.59E-01
14,Friday,17,work_flow_0,File_5,0.157675102,3,1.59E-01
14,Friday,17,work_flow_0,File_4,0.1602337775,3,1.59E-01
14,Friday,17,work_flow_0,File_1,0.1605329463,3,1.59E-01
14,Friday,17,work_flow_0,File_3,0.1615990988,3,1.59E-01
14,Friday,17,work_flow_0,File_2,0.1607693295,3,1.59E-01
14,Friday,21,work_flow_1,File_8,0,0,0.00E+00
14,Friday,21,work_flow_1,File_9,0,0,0.00E+00
14,Friday,21,work_flow_1,File_6,0,0,0.00E+00
14,Friday,21,work_flow_1,File_11,0,0,0.00E+00
14,Friday,21,work_flow_1,File_10,0,0,0.00E+00
14,Friday,21,work_flow_1,File_7,0,0,0.00E+00
14,Friday,21,work_flow_3,File_21,0,0,0.00E+00
14,Friday,21,work_flow_3,File_18,0,0,0.00E+00
14,Friday,17,work_flow_2,File_17,0.1793061001,4,1.79E-01
14,Friday,17,work_flow_2,File_14,0.1782060078,4,1.78E-01
14,Friday,17,work_flow_2,File_13,0.1838812694,4,1.79E-01
14,Friday,21,work_flow_3,File_19,0.0060870215,1,7.02E-03
14,Friday,21,work_flow_3,File_23,0.0033384849,1,7.05E-03
14,Friday,21,work_flow_3,File_20,0.0055322876,1,8.16E-03
14,Friday,21,work_flow_3,File_22,0.0087543448,1,6.82E-03
14,Friday,21,work_flow_4,File_27,0.0393345263,1,3.83E-02
14,Friday,21,work_flow_4,File_24,0.0611780461,2,7.41E-02
14,Friday,21,work_flow_4,File_29,0.0787731927,2,7.50E-02
14,Friday,21,work_flow_4,File_26,0.062739092,2,7.50E-02
14,Friday,21,work_flow_4,File_25,0.0640939805,2,7.37E-02
14,Friday,21,work_flow_4,File_28,0.0826998164,2,7.50E-02
14,Friday,21,work_flow_2,File_16,0.108679729,2,7.60E-02
14,Friday,21,work_flow_2,File_15,0.0668242459,2,7.49E-02
14,Friday,21,work_flow_2,File_12,0.1127386901,3,1.30E-01
14,Friday,21,work_flow_0,File_0,0.1402372535,3,1.39E-01
14,Friday,21,work_flow_0,File_5,0.140037844,3,1.39E-01
14,Friday,21,work_flow_0,File_4,0.1378436846,3,1.39E-01
14,Friday,21,work_flow_0,File_1,0.1421369807,3,1.39E-01
14,Friday,21,work_flow_0,File_3,0.1382542589,3,1.39E-01
14,Friday,21,work_flow_0,File_2,0.1207269689,3,1.39E-01
14,Saturday,1,work_flow_1,File_8,0,0,0.00E+00
14,Saturday,1,work_flow_1,File_9,0,0,0.00E+00
14,Saturday,1,work_flow_1,File_6,0,0,0.00E+00
14,Saturday,1,work_flow_1,File_11,0,0,0.00E+00
14,Saturday,1,work_flow_1,File_10,0,0,0.00E+00
14,Saturday,1,work_flow_1,File_7,0,0,0.00E+00
14,Saturday,1,work_flow_3,File_18,0,0,0.00E+00
14,Saturday,1,work_flow_3,File_19,0,0,0.00E+00
14,Saturday,1,work_flow_3,File_23,0,0,0.00E+00
14,Saturday,1,work_flow_2,File_15,0,0,0.00E+00
14,Saturday,1,work_flow_3,File_21,0.0060586458,1,5.71E-03
14,Saturday,1,work_flow_2,File_17,0.1096681517,1,7.41E-02
14,Saturday,1,work_flow_2,File_14,0.1105887874,1,7.49E-02
14,Saturday,1,work_flow_2,File_13,0.0689070961,1,7.35E-02
14,Saturday,1,work_flow_3,File_20,0.0064124379,1,6.01E-03
14,Saturday,1,work_flow_3,File_22,0.0037849167,1,6.21E-03
14,Saturday,1,work_flow_4,File_27,0.0577190486,1,8.11E-02
14,Saturday,1,work_flow_4,File_24,0.0882302283,1,9.67E-02
14,Saturday,1,work_flow_4,File_29,0.1103665037,1,1.05E-01
14,Saturday,1,work_flow_4,File_26,0.1125244447,1,1.02E-01
14,Saturday,1,work_flow_4,File_25,0.0964127321,1,1.02E-01
14,Saturday,1,work_flow_4,File_28,0.1113182902,1,1.04E-01
14,Saturday,1,work_flow_2,File_16,0.0381826293,1,7.77E-02
14,Saturday,1,work_flow_2,File_12,0.0387431399,1,6.93E-02
14,Saturday,1,work_flow_0,File_0,0.0435534862,1,5.75E-02
14,Saturday,1,work_flow_0,File_5,0.044744291,1,5.84E-02
14,Saturday,1,work_flow_0,File_4,0.0671386225,1,5.65E-02
14,Saturday,1,work_flow_0,File_1,0.0628897661,1,5.85E-02
14,Saturday,1,work_flow_0,File_3,0.0636052096,1,5.92E-02
14,Saturday,1,work_flow_0,File_2,0.064951611,1,5.86E-02
14,Saturday,5,work_flow_1,File_8,0,0,0.00E+00
14,Saturday,5,work_flow_1,File_9,0,0,0.00E+00
14,Saturday,5,work_flow_1,File_6,0,0,0.00E+00
14,Saturday,5,work_flow_1,File_11,0,0,0.00E+00
14,Saturday,5,work_flow_1,File_10,0,0,0.00E+00
14,Saturday,5,work_flow_1,File_7,0,0,0.00E+00
14,Saturday,5,work_flow_3,File_18,0,0,0.00E+00
14,Saturday,5,work_flow_3,File_19,0,0,0.00E+00
14,Saturday,5,work_flow_3,File_23,0,0,0.00E+00
14,Saturday,5,work_flow_2,File_15,0,0,0.00E+00
14,Saturday,5,work_flow_3,File_21,0,0,0.00E+00
14,Saturday,5,work_flow_2,File_17,0,0,0.00E+00
14,Saturday,5,work_flow_2,File_14,0,0,0.00E+00
14,Saturday,5,work_flow_2,File_13,0,0,0.00E+00
14,Saturday,5,work_flow_3,File_20,0,0,0.00E+00
14,Saturday,5,work_flow_3,File_22,0,0,0.00E+00
14,Saturday,5,work_flow_2,File_16,0,0,0.00E+00
14,Saturday,5,work_flow_2,File_12,0,0,0.00E+00
14,Saturday,5,work_flow_4,File_27,0.2022678808,1,1.79E-01
14,Saturday,5,work_flow_4,File_24,0.1492960621,1,1.67E-01
14,Saturday,5,work_flow_4,File_29,0.2026901504,1,1.74E-01
14,Saturday,5,work_flow_4,File_26,0.1477193807,1,1.70E-01
14,Saturday,5,work_flow_4,File_25,0.149983642,1,1.66E-01
14,Saturday,5,work_flow_4,File_28,0.2022555204,1,1.80E-01
14,Saturday,5,work_flow_0,File_0,0.0183122053,1,1.91E-02
14,Saturday,5,work_flow_0,File_5,0.0204946974,1,1.88E-02
14,Saturday,5,work_flow_0,File_4,0.0187019082,1,1.88E-02
14,Saturday,5,work_flow_0,File_1,0.0182838028,1,1.88E-02
14,Saturday,5,work_flow_0,File_3,0.021074613,1,1.85E-02
14,Saturday,5,work_flow_0,File_2,0.0174244447,1,1.86E-02
14,Saturday,9,work_flow_1,File_8,0,0,0.00E+00
14,Saturday,9,work_flow_1,File_9,0,0,0.00E+00
14,Saturday,9,work_flow_1,File_6,0,0,0.00E+00
14,Saturday,9,work_flow_1,File_11,0,0,0.00E+00
14,Saturday,9,work_flow_1,File_10,0,0,0.00E+00
14,Saturday,9,work_flow_1,File_7,0,0,0.00E+00
14,Saturday,9,work_flow_3,File_18,0,0,0.00E+00
14,Saturday,9,work_flow_3,File_23,0,0,0.00E+00
14,Saturday,9,work_flow_2,File_15,0,0,0.00E+00
14,Saturday,9,work_flow_3,File_21,0,0,0.00E+00
14,Saturday,9,work_flow_2,File_17,0,0,0.00E+00
14,Saturday,9,work_flow_2,File_13,0,0,0.00E+00
14,Saturday,9,work_flow_3,File_20,0,0,0.00E+00
14,Saturday,9,work_flow_3,File_22,0,0,0.00E+00
14,Saturday,9,work_flow_2,File_16,0,0,0.00E+00
14,Saturday,9,work_flow_3,File_19,0.0010365864,1,2.93E-03
14,Saturday,9,work_flow_2,File_14,0.0004855986,1,1.95E-03
