Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
14,Sunday,5,work_flow_4,File_26,0.1989820452,1
14,Sunday,5,work_flow_4,File_29,0.19927308,1
14,Sunday,5,work_flow_4,File_28,0.150387164,1
14,Sunday,5,work_flow_4,File_27,0.2012907701,2
14,Sunday,5,work_flow_4,File_25,0.2004616397,2
14,Sunday,5,work_flow_4,File_24,0.2006386342,2
14,Sunday,9,work_flow_1,File_10,0,0
14,Sunday,9,work_flow_1,File_7,0,0
14,Sunday,9,work_flow_2,File_12,0,0
14,Sunday,9,work_flow_1,File_8,0,0
14,Sunday,9,work_flow_1,File_9,0,0
14,Sunday,9,work_flow_1,File_6,0,0
14,Sunday,9,work_flow_1,File_11,0,0
14,Sunday,9,work_flow_3,File_23,0,0
14,Sunday,9,work_flow_3,File_18,0,0
14,Sunday,9,work_flow_2,File_15,0,0
14,Sunday,9,work_flow_3,File_19,0,0
14,Sunday,9,work_flow_2,File_14,0,0
14,Sunday,9,work_flow_3,File_20,0,0
14,Sunday,9,work_flow_2,File_17,9.22073353037444E-05,1
14,Sunday,9,work_flow_2,File_13,0.002726371,1
14,Sunday,9,work_flow_2,File_16,0.0011982546,1
14,Sunday,9,work_flow_3,File_21,0.0032359937,1
14,Sunday,9,work_flow_3,File_22,0.0022682682,1
14,Sunday,9,work_flow_0,File_0,0.0295900159,1
14,Sunday,9,work_flow_0,File_5,0.0329120886,1
14,Sunday,9,work_flow_0,File_4,0.034426133,1
14,Sunday,9,work_flow_0,File_1,0.0301366649,1
14,Sunday,9,work_flow_0,File_3,0.0335435237,1
14,Sunday,9,work_flow_0,File_2,0.0353770319,1
14,Sunday,9,work_flow_4,File_26,0.4489713222,2
14,Sunday,9,work_flow_4,File_29,0.5001464153,2
14,Sunday,9,work_flow_4,File_28,0.4482848377,2
14,Sunday,9,work_flow_4,File_27,0.4997103371,2
14,Sunday,9,work_flow_4,File_25,0.5000435755,2
14,Sunday,9,work_flow_4,File_24,0.4519686253,2
14,Sunday,13,work_flow_1,File_10,0,0
14,Sunday,13,work_flow_1,File_7,0,0
14,Sunday,13,work_flow_2,File_12,0,0
14,Sunday,13,work_flow_1,File_9,0,0
14,Sunday,13,work_flow_1,File_6,0,0
14,Sunday,13,work_flow_3,File_23,0,0
14,Sunday,13,work_flow_3,File_18,0,0
14,Sunday,13,work_flow_2,File_15,0,0
14,Sunday,13,work_flow_3,File_20,0,0
14,Sunday,13,work_flow_2,File_17,0,0
14,Sunday,13,work_flow_2,File_13,0,0
14,Sunday,13,work_flow_2,File_16,0,0
14,Sunday,13,work_flow_1,File_8,0.0420293667,1
14,Sunday,13,work_flow_1,File_11,0.0166071722,1
14,Sunday,13,work_flow_3,File_19,0.0049407628,1
14,Sunday,13,work_flow_2,File_14,0.0002030379,1
14,Sunday,13,work_flow_3,File_21,0.0022721258,1
14,Sunday,13,work_flow_3,File_22,0.0019916106,1
14,Sunday,13,work_flow_0,File_0,0.0749703439,1
14,Sunday,13,work_flow_0,File_5,0.0805216862,1
14,Sunday,13,work_flow_0,File_4,0.0782196413,1
14,Sunday,13,work_flow_0,File_1,0.0779065641,1
14,Sunday,13,work_flow_0,File_3,0.0792562485,1
14,Sunday,13,work_flow_0,File_2,0.0770191199,1
14,Sunday,13,work_flow_4,File_26,0.349167155,2
14,Sunday,13,work_flow_4,File_29,0.2989068746,2
14,Sunday,13,work_flow_4,File_28,0.3520593728,2
14,Sunday,13,work_flow_4,File_27,0.3489744617,2
14,Sunday,13,work_flow_4,File_25,0.3007207033,2
14,Sunday,13,work_flow_4,File_24,0.350244487,2
14,Sunday,17,work_flow_1,File_10,0,0
14,Sunday,17,work_flow_1,File_7,0,0
14,Sunday,17,work_flow_2,File_12,0,0
14,Sunday,17,work_flow_1,File_9,0,0
14,Sunday,17,work_flow_1,File_6,0,0
14,Sunday,17,work_flow_3,File_20,0,0
14,Sunday,17,work_flow_2,File_13,0,0
14,Sunday,17,work_flow_2,File_16,0,0
14,Sunday,17,work_flow_1,File_8,0,0
14,Sunday,17,work_flow_1,File_11,0,0
14,Sunday,17,work_flow_3,File_19,0,0
14,Sunday,17,work_flow_3,File_22,0,0
14,Sunday,17,work_flow_3,File_23,0.0022176036,1
14,Sunday,17,work_flow_3,File_18,0.0021175097,1
14,Sunday,17,work_flow_2,File_15,0.0045556161,1
14,Sunday,17,work_flow_2,File_17,0.0024521237,1
14,Sunday,17,work_flow_2,File_14,0.0016435588,1
14,Sunday,17,work_flow_3,File_21,0.0016195891,1
14,Sunday,17,work_flow_0,File_0,0.0794494194,1
14,Sunday,17,work_flow_0,File_5,0.0776289835,1
14,Sunday,17,work_flow_0,File_4,0.0841907032,1
14,Sunday,17,work_flow_0,File_1,0.0779432069,1
14,Sunday,17,work_flow_0,File_3,0.0803552515,1
14,Sunday,17,work_flow_0,File_2,0.0776038792,1
14,Sunday,17,work_flow_4,File_26,0.0995521369,1
14,Sunday,17,work_flow_4,File_29,0.1517186971,1
14,Sunday,17,work_flow_4,File_28,0.1483184859,1
14,Sunday,17,work_flow_4,File_27,0.198993517,2
14,Sunday,17,work_flow_4,File_25,0.2000658591,2
14,Sunday,17,work_flow_4,File_24,0.1998798507,2
14,Sunday,21,work_flow_1,File_10,0,0
14,Sunday,21,work_flow_1,File_7,0,0
14,Sunday,21,work_flow_2,File_12,0,0
14,Sunday,21,work_flow_1,File_9,0,0
14,Sunday,21,work_flow_1,File_6,0,0
14,Sunday,21,work_flow_3,File_20,0,0
14,Sunday,21,work_flow_2,File_16,0,0
14,Sunday,21,work_flow_1,File_8,0,0
14,Sunday,21,work_flow_1,File_11,0,0
14,Sunday,21,work_flow_3,File_22,0,0
14,Sunday,21,work_flow_3,File_23,0,0
14,Sunday,21,work_flow_3,File_18,0,0
14,Sunday,21,work_flow_2,File_14,0,0
14,Sunday,21,work_flow_3,File_21,0,0
14,Sunday,21,work_flow_2,File_13,0.0028007472,1
14,Sunday,21,work_flow_3,File_19,0.0008420818,1
14,Sunday,21,work_flow_2,File_15,0.0012345862,1
14,Sunday,21,work_flow_2,File_17,0.0006513712,1
14,Sunday,21,work_flow_0,File_0,0.0688246544,1
14,Sunday,21,work_flow_0,File_5,0.0666243473,1
14,Sunday,21,work_flow_0,File_4,0.0693940525,1
14,Sunday,21,work_flow_0,File_1,0.065153245,1
14,Sunday,21,work_flow_0,File_3,0.0661763169,1
14,Sunday,21,work_flow_0,File_2,0.0653052827,1
14,Sunday,21,work_flow_4,File_26,0.2000133841,2
14,Sunday,21,work_flow_4,File_29,0.2030411351,2
14,Sunday,21,work_flow_4,File_28,0.1975719499,2
14,Sunday,21,work_flow_4,File_27,0.2006655924,2
14,Sunday,21,work_flow_4,File_25,0.1990228086,2
14,Sunday,21,work_flow_4,File_24,0.2000770285,2
15,Monday,1,work_flow_2,File_12,0,0
15,Monday,1,work_flow_3,File_20,0,0
15,Monday,1,work_flow_2,File_16,0,0
15,Monday,1,work_flow_3,File_23,0,0
15,Monday,1,work_flow_3,File_18,0,0
15,Monday,1,work_flow_2,File_14,0,0
15,Monday,1,work_flow_3,File_21,0,0
15,Monday,1,work_flow_2,File_13,0,0
15,Monday,1,work_flow_3,File_19,0,0
15,Monday,1,work_flow_2,File_15,0,0
15,Monday,1,work_flow_2,File_17,0,0
15,Monday,1,work_flow_1,File_10,0.0379007446,1
15,Monday,1,work_flow_1,File_7,0.041584942,1
15,Monday,1,work_flow_1,File_9,0.0392568819,1
15,Monday,1,work_flow_1,File_6,0.0393322145,1
15,Monday,1,work_flow_1,File_8,0.0378592728,1
15,Monday,1,work_flow_1,File_11,0.0407881494,1
15,Monday,1,work_flow_3,File_22,0.0010583314,1
15,Monday,1,work_flow_0,File_0,0.0372528898,1
15,Monday,1,work_flow_0,File_5,0.0339036757,1
15,Monday,1,work_flow_0,File_4,0.0341438274,1
15,Monday,1,work_flow_0,File_1,0.0314780134,1
15,Monday,1,work_flow_0,File_3,0.0330071588,1
15,Monday,1,work_flow_0,File_2,0.0382661775,1
15,Monday,1,work_flow_4,File_25,0.0972180168,1
15,Monday,1,work_flow_4,File_26,0.1683049028,2
15,Monday,1,work_flow_4,File_29,0.1667307951,2
15,Monday,1,work_flow_4,File_28,0.1682925773,2
15,Monday,1,work_flow_4,File_27,0.1717503469,2
15,Monday,1,work_flow_4,File_24,0.1715145489,2
15,Monday,5,work_flow_2,File_12,0,0
15,Monday,5,work_flow_3,File_20,0,0
15,Monday,5,work_flow_2,File_16,0,0
15,Monday,5,work_flow_3,File_23,0,0
15,Monday,5,work_flow_3,File_18,0,0
15,Monday,5,work_flow_3,File_21,0,0
15,Monday,5,work_flow_2,File_13,0,0
15,Monday,5,work_flow_2,File_15,0,0
15,Monday,5,work_flow_2,File_17,0,0
15,Monday,5,work_flow_3,File_22,0,0
15,Monday,5,work_flow_2,File_14,0.0044115062,1
15,Monday,5,work_flow_3,File_19,0.0036893776,1
15,Monday,5,work_flow_0,File_0,0.0380625398,1
15,Monday,5,work_flow_0,File_5,0.0766868074,1
15,Monday,5,work_flow_0,File_4,0.0807303612,1
15,Monday,5,work_flow_0,File_1,0.0592644874,1
15,Monday,5,work_flow_0,File_3,0.082098831,1
15,Monday,5,work_flow_0,File_2,0.0772428842,1
15,Monday,5,work_flow_4,File_25,0.0598081409,1
15,Monday,5,work_flow_4,File_26,0.0818762658,1
15,Monday,5,work_flow_4,File_29,0.0625623161,1
15,Monday,5,work_flow_4,File_28,0.0801022561,1
15,Monday,5,work_flow_4,File_27,0.0624887398,1
15,Monday,5,work_flow_4,File_24,0.0601674899,1
15,Monday,5,work_flow_1,File_10,0.1609602193,2
15,Monday,5,work_flow_1,File_7,0.1641361996,2
15,Monday,5,work_flow_1,File_9,0.1641937028,2
15,Monday,5,work_flow_1,File_6,0.1591331145,2
15,Monday,5,work_flow_1,File_8,0.1568488815,2
15,Monday,5,work_flow_1,File_11,0.1534092713,2
15,Monday,9,work_flow_2,File_12,0,0
15,Monday,9,work_flow_3,File_20,0,0
15,Monday,9,work_flow_3,File_23,0,0
15,Monday,9,work_flow_2,File_13,0,0
15,Monday,9,work_flow_2,File_15,0,0
15,Monday,9,work_flow_2,File_17,0,0
15,Monday,9,work_flow_2,File_14,0,0
15,Monday,9,work_flow_3,File_19,0,0
15,Monday,9,work_flow_2,File_16,0.0011931701,1
15,Monday,9,work_flow_3,File_18,0.0017224594,1
15,Monday,9,work_flow_3,File_21,0.0025947623,1
15,Monday,9,work_flow_3,File_22,0.0072116132,1
15,Monday,9,work_flow_0,File_0,0.1026831294,1
15,Monday,9,work_flow_0,File_5,0.0841602444,1
15,Monday,9,work_flow_0,File_4,0.09805619,1
15,Monday,9,work_flow_0,File_1,0.0830573898,1
15,Monday,9,work_flow_0,File_3,0.0831655123,1
15,Monday,9,work_flow_0,File_2,0.080716642,1
15,Monday,9,work_flow_4,File_25,0.1227128201,1
15,Monday,9,work_flow_4,File_26,0.1198146466,1
15,Monday,9,work_flow_4,File_29,0.1199615539,1
15,Monday,9,work_flow_4,File_28,0.1204701597,1
15,Monday,9,work_flow_4,File_27,0.1179557576,1
15,Monday,9,work_flow_4,File_24,0.1171262158,1
15,Monday,9,work_flow_1,File_10,0.1606824307,2
15,Monday,9,work_flow_1,File_7,0.1597974133,2
15,Monday,9,work_flow_1,File_9,0.1621313612,2
15,Monday,9,work_flow_1,File_6,0.1681245572,2
15,Monday,9,work_flow_1,File_8,0.1648314003,2
15,Monday,9,work_flow_1,File_11,0.1568257073,2
15,Monday,13,work_flow_3,File_23,0,0
15,Monday,13,work_flow_2,File_13,0,0
15,Monday,13,work_flow_2,File_15,0,0
15,Monday,13,work_flow_3,File_19,0,0
15,Monday,13,work_flow_2,File_16,0,0
15,Monday,13,work_flow_3,File_18,0,0
15,Monday,13,work_flow_3,File_22,0,0
15,Monday,13,work_flow_2,File_12,0.0006808538,1
15,Monday,13,work_flow_3,File_20,0.0022735227,1
15,Monday,13,work_flow_2,File_17,0.0041405229,1
15,Monday,13,work_flow_2,File_14,0.0052785573,1
15,Monday,13,work_flow_3,File_21,0.005818079,1
15,Monday,13,work_flow_4,File_25,0.0990784538,1
15,Monday,13,work_flow_4,File_26,0.1032522032,1
15,Monday,13,work_flow_4,File_29,0.10074351,1
15,Monday,13,work_flow_4,File_28,0.1008916873,1
15,Monday,13,work_flow_4,File_27,0.0978716884,1
15,Monday,13,work_flow_4,File_24,0.0782820777,1
15,Monday,13,work_flow_0,File_0,0.157407925,2
15,Monday,13,work_flow_0,File_5,0.1571322519,2
15,Monday,13,work_flow_0,File_4,0.1618569051,2
15,Monday,13,work_flow_0,File_1,0.1558652942,2
15,Monday,13,work_flow_0,File_3,0.1611161913,2
15,Monday,13,work_flow_0,File_2,0.1576957499,2
15,Monday,17,work_flow_3,File_18,0,0
15,Monday,17,work_flow_3,File_20,0,0
15,Monday,17,work_flow_2,File_17,0,0
15,Monday,17,work_flow_2,File_14,0,0
15,Monday,17,work_flow_3,File_21,0,0
15,Monday,13,work_flow_1,File_10,1.0066169988,4
15,Monday,13,work_flow_1,File_7,1.00131783,4
15,Monday,13,work_flow_1,File_9,0.9970144342,4
15,Monday,13,work_flow_1,File_6,0.9982287733,4
15,Monday,13,work_flow_1,File_8,0.9991960238,4
15,Monday,13,work_flow_1,File_11,0.9945974664,4
15,Monday,17,work_flow_3,File_23,0.0023516003,1
15,Monday,17,work_flow_2,File_13,0.0044795578,1
15,Monday,17,work_flow_2,File_15,0.0038845774,1
15,Monday,17,work_flow_3,File_19,0.0017092799,1
15,Monday,17,work_flow_2,File_16,0.0018807268,1
15,Monday,17,work_flow_3,File_22,0.004491798,1
15,Monday,17,work_flow_2,File_12,0.0008213192,1
15,Monday,17,work_flow_4,File_25,0.0801805974,1
15,Monday,17,work_flow_4,File_26,0.0778347322,1
15,Monday,17,work_flow_4,File_29,0.0777202982,1
15,Monday,17,work_flow_4,File_28,0.0817070611,1
15,Monday,17,work_flow_4,File_27,0.0793464126,1
15,Monday,17,work_flow_4,File_24,0.0785527645,1
15,Monday,17,work_flow_0,File_4,0.157807784,1
15,Monday,17,work_flow_0,File_0,0.1614614448,2
15,Monday,17,work_flow_0,File_5,0.159181888,2
15,Monday,17,work_flow_0,File_1,0.1607679905,2
15,Monday,17,work_flow_0,File_3,0.1604141818,2
15,Monday,17,work_flow_0,File_2,0.1630613889,2
15,Monday,21,work_flow_3,File_18,0,0
15,Monday,21,work_flow_3,File_20,0,0
15,Monday,21,work_flow_2,File_17,0,0
15,Monday,21,work_flow_2,File_14,0,0
15,Monday,21,work_flow_3,File_21,0,0
15,Monday,21,work_flow_3,File_23,0,0
15,Monday,21,work_flow_2,File_13,0,0
15,Monday,21,work_flow_3,File_19,0,0
15,Monday,21,work_flow_2,File_16,0,0
15,Monday,21,work_flow_2,File_12,0,0
15,Monday,21,work_flow_2,File_15,0.0039407149,1
15,Monday,21,work_flow_3,File_22,0.0007007978,1
15,Monday,21,work_flow_4,File_25,0.0812961081,1
15,Monday,21,work_flow_4,File_26,0.0817244522,1
15,Monday,21,work_flow_4,File_29,0.0766227274,1
15,Monday,21,work_flow_4,File_28,0.079039198,1
15,Monday,21,work_flow_4,File_27,0.0603324969,1
15,Monday,21,work_flow_4,File_24,0.0596414658,1
15,Monday,21,work_flow_0,File_4,0.1401567503,1
15,Monday,21,work_flow_0,File_0,0.141836229,1
15,Monday,21,work_flow_0,File_5,0.1204499426,1
15,Monday,21,work_flow_0,File_1,0.1388064066,1
15,Monday,21,work_flow_0,File_3,0.1402985064,1
15,Monday,21,work_flow_0,File_2,0.1420965253,1
15,Monday,21,work_flow_1,File_10,0.3142032446,2
15,Monday,21,work_flow_1,File_7,0.3090870132,2
15,Monday,21,work_flow_1,File_9,0.3190250959,2
15,Monday,21,work_flow_1,File_6,0.3189262982,2
15,Monday,21,work_flow_1,File_8,0.3180898195,2
15,Monday,21,work_flow_1,File_11,0.3233423202,2
15,Tuesday,1,work_flow_3,File_18,0,0
15,Tuesday,1,work_flow_2,File_17,0,0
15,Tuesday,1,work_flow_2,File_14,0,0
15,Tuesday,1,work_flow_3,File_21,0,0
15,Tuesday,1,work_flow_3,File_23,0,0
15,Tuesday,1,work_flow_3,File_19,0,0
15,Tuesday,1,work_flow_2,File_16,0,0
15,Tuesday,1,work_flow_2,File_12,0,0
15,Tuesday,1,work_flow_3,File_20,0.0012109221,1
15,Tuesday,1,work_flow_2,File_13,0.0028215207,1
15,Tuesday,1,work_flow_2,File_15,0.0017739505,1
15,Tuesday,1,work_flow_3,File_22,0.0015464193,1
15,Tuesday,1,work_flow_4,File_25,0.0604300826,2
15,Tuesday,1,work_flow_0,File_5,0.0599333387,2
15,Tuesday,1,work_flow_0,File_2,0.0385216821,2
15,Tuesday,1,work_flow_4,File_26,0.085022322,3
15,Tuesday,1,work_flow_4,File_29,0.0623623283,3
15,Tuesday,1,work_flow_4,File_28,0.0810542246,3
15,Tuesday,1,work_flow_4,File_27,0.0777848566,3
15,Tuesday,1,work_flow_4,File_24,0.0618847543,3
15,Tuesday,1,work_flow_0,File_4,0.0775994829,3
15,Tuesday,1,work_flow_0,File_0,0.0619040569,3
15,Tuesday,1,work_flow_0,File_1,0.0772548632,3
15,Tuesday,1,work_flow_0,File_3,0.0834070049,3
15,Tuesday,5,work_flow_3,File_18,0,0
15,Tuesday,5,work_flow_2,File_17,0,0
15,Tuesday,5,work_flow_3,File_21,0,0
15,Tuesday,5,work_flow_3,File_23,0,0
15,Tuesday,5,work_flow_2,File_16,0,0
15,Tuesday,5,work_flow_2,File_12,0,0
15,Tuesday,5,work_flow_3,File_20,0,0
15,Tuesday,5,work_flow_2,File_13,0,0
15,Tuesday,5,work_flow_2,File_15,0,0
15,Tuesday,5,work_flow_3,File_22,0,0
15,Tuesday,1,work_flow_1,File_10,0.1227227695,4
15,Tuesday,1,work_flow_1,File_7,0.1202302035,4
15,Tuesday,1,work_flow_1,File_9,0.1198310282,4
15,Tuesday,1,work_flow_1,File_6,0.1183519215,4
15,Tuesday,1,work_flow_1,File_8,0.1239682191,4
15,Tuesday,1,work_flow_1,File_11,0.1238132315,4
15,Tuesday,5,work_flow_2,File_14,0.0034906203,1
15,Tuesday,5,work_flow_3,File_19,0.0023171862,1
15,Tuesday,5,work_flow_0,File_1,0.0198270682,1
15,Tuesday,5,work_flow_4,File_25,0.080413929,2
15,Tuesday,5,work_flow_0,File_5,0.0613970126,2
15,Tuesday,5,work_flow_0,File_2,0.0804721147,2
15,Tuesday,5,work_flow_4,File_26,0.0795277994,2
15,Tuesday,5,work_flow_4,File_29,0.0771282622,2
15,Tuesday,5,work_flow_4,File_28,0.0782606181,2
15,Tuesday,5,work_flow_4,File_27,0.0785883402,2
15,Tuesday,5,work_flow_4,File_24,0.0783951208,2
15,Tuesday,5,work_flow_0,File_4,0.0851754505,2
15,Tuesday,5,work_flow_0,File_0,0.0558763583,2
15,Tuesday,5,work_flow_0,File_3,0.0821457061,2
15,Tuesday,9,work_flow_3,File_18,0,0
15,Tuesday,9,work_flow_2,File_17,0,0
15,Tuesday,9,work_flow_2,File_16,0,0
15,Tuesday,9,work_flow_2,File_12,0,0
15,Tuesday,9,work_flow_2,File_13,0,0
15,Tuesday,9,work_flow_3,File_22,0,0
15,Tuesday,9,work_flow_1,File_10,0,0
15,Tuesday,9,work_flow_1,File_7,0,0
15,Tuesday,9,work_flow_1,File_9,0,0
15,Tuesday,9,work_flow_1,File_6,0,0
15,Tuesday,9,work_flow_1,File_8,0,0
15,Tuesday,9,work_flow_1,File_11,0,0
15,Tuesday,9,work_flow_3,File_19,0,0
15,Tuesday,9,work_flow_3,File_21,0.005078466,1
15,Tuesday,9,work_flow_3,File_23,0.0024282327,1
15,Tuesday,9,work_flow_3,File_20,0.0048950784,1
15,Tuesday,9,work_flow_2,File_15,0.0037662207,1
15,Tuesday,9,work_flow_2,File_14,0.0016606429,1
15,Tuesday,9,work_flow_0,File_5,0.0790022824,2
15,Tuesday,9,work_flow_0,File_3,0.0828727353,2
15,Tuesday,9,work_flow_0,File_1,0.1003078876,3
15,Tuesday,9,work_flow_4,File_25,0.1202247695,3
15,Tuesday,9,work_flow_0,File_2,0.0987636985,3
15,Tuesday,9,work_flow_4,File_26,0.1206384108,3
15,Tuesday,9,work_flow_4,File_29,0.1189315129,3
15,Tuesday,9,work_flow_4,File_28,0.1169573268,3
15,Tuesday,9,work_flow_4,File_27,0.1002770666,3
15,Tuesday,9,work_flow_4,File_24,0.1198321351,3
15,Tuesday,9,work_flow_0,File_4,0.0988350927,3
15,Tuesday,9,work_flow_0,File_0,0.1006811034,3
15,Tuesday,13,work_flow_3,File_18,0,0
15,Tuesday,13,work_flow_2,File_17,0,0
15,Tuesday,13,work_flow_2,File_16,0,0
15,Tuesday,13,work_flow_2,File_12,0,0
15,Tuesday,13,work_flow_2,File_13,0,0
15,Tuesday,13,work_flow_1,File_10,0,0
15,Tuesday,13,work_flow_1,File_7,0,0
15,Tuesday,13,work_flow_1,File_9,0,0
15,Tuesday,13,work_flow_1,File_8,0,0
15,Tuesday,13,work_flow_3,File_21,0,0
15,Tuesday,13,work_flow_3,File_20,0,0
15,Tuesday,13,work_flow_2,File_14,0,0
15,Tuesday,13,work_flow_3,File_22,0.0017525189,1
15,Tuesday,13,work_flow_1,File_6,0.0220593711,1
15,Tuesday,13,work_flow_3,File_19,0.0018564882,1
15,Tuesday,13,work_flow_3,File_23,0.0017683335,1
15,Tuesday,13,work_flow_2,File_15,0.0017834698,1
15,Tuesday,13,work_flow_1,File_11,0.0382100592,2
15,Tuesday,13,work_flow_4,File_26,0.0786185053,2
15,Tuesday,13,work_flow_4,File_27,0.0791361366,2
15,Tuesday,13,work_flow_4,File_25,0.0808296915,3
15,Tuesday,13,work_flow_4,File_29,0.096885237,3
15,Tuesday,13,work_flow_4,File_28,0.0984815688,3
15,Tuesday,13,work_flow_4,File_24,0.102092909,3
15,Tuesday,17,work_flow_3,File_18,0,0
15,Tuesday,17,work_flow_2,File_17,0,0
15,Tuesday,17,work_flow_2,File_12,0,0
15,Tuesday,17,work_flow_2,File_13,0,0
15,Tuesday,17,work_flow_1,File_10,0,0
15,Tuesday,17,work_flow_1,File_7,0,0
15,Tuesday,17,work_flow_1,File_9,0,0
15,Tuesday,17,work_flow_1,File_8,0,0
15,Tuesday,17,work_flow_3,File_21,0,0
15,Tuesday,17,work_flow_2,File_14,0,0
15,Tuesday,17,work_flow_1,File_6,0,0
15,Tuesday,17,work_flow_1,File_11,0,0
15,Tuesday,13,work_flow_0,File_5,0.1585712062,4
15,Tuesday,13,work_flow_0,File_3,0.1598775533,4
15,Tuesday,13,work_flow_0,File_1,0.1578727806,4
15,Tuesday,13,work_flow_0,File_2,0.1598182184,4
15,Tuesday,13,work_flow_0,File_4,0.1603557779,4
15,Tuesday,13,work_flow_0,File_0,0.1598858515,4
15,Tuesday,17,work_flow_2,File_16,0.0043755065,1
15,Tuesday,17,work_flow_3,File_20,0.0021385811,1
15,Tuesday,17,work_flow_3,File_22,0.0024712852,1
15,Tuesday,17,work_flow_3,File_19,0.0029037685,1
15,Tuesday,17,work_flow_3,File_23,0.0048395861,1
15,Tuesday,17,work_flow_2,File_15,0.0052393354,1
15,Tuesday,17,work_flow_4,File_28,0.040516535,1
15,Tuesday,17,work_flow_4,File_26,0.0595846541,2
15,Tuesday,17,work_flow_4,File_27,0.0817179264,2
15,Tuesday,17,work_flow_4,File_25,0.0784821131,2
15,Tuesday,17,work_flow_4,File_29,0.080477612,2
15,Tuesday,17,work_flow_4,File_24,0.0801746049,2
15,Tuesday,21,work_flow_3,File_18,0,0
15,Tuesday,21,work_flow_2,File_12,0,0
15,Tuesday,21,work_flow_2,File_13,0,0
15,Tuesday,21,work_flow_1,File_10,0,0
15,Tuesday,21,work_flow_1,File_7,0,0
15,Tuesday,21,work_flow_1,File_9,0,0
15,Tuesday,21,work_flow_1,File_8,0,0
15,Tuesday,21,work_flow_3,File_21,0,0
15,Tuesday,21,work_flow_2,File_14,0,0
15,Tuesday,21,work_flow_1,File_6,0,0
15,Tuesday,21,work_flow_1,File_11,0,0
15,Tuesday,21,work_flow_3,File_20,0,0
15,Tuesday,21,work_flow_3,File_22,0,0
15,Tuesday,21,work_flow_3,File_23,0,0
15,Tuesday,21,work_flow_2,File_17,0.0041106616,1
15,Tuesday,21,work_flow_2,File_16,0.002542043,1
15,Tuesday,21,work_flow_3,File_19,1.43874883756744E-05,1
15,Tuesday,21,work_flow_2,File_15,0.0011141138,1
15,Tuesday,21,work_flow_4,File_28,0.0785058398,2
15,Tuesday,21,work_flow_4,File_26,0.0774950321,2
15,Tuesday,21,work_flow_4,File_27,0.0566638902,2
15,Tuesday,21,work_flow_4,File_25,0.0631836125,2
15,Tuesday,21,work_flow_4,File_29,0.080831563,2
15,Tuesday,21,work_flow_4,File_24,0.0809672527,2
15,Tuesday,21,work_flow_0,File_5,0.2837320411,3
15,Tuesday,21,work_flow_0,File_3,0.3000137443,3
15,Tuesday,21,work_flow_0,File_1,0.2981835844,3
15,Tuesday,21,work_flow_0,File_2,0.3006617641,3
15,Tuesday,21,work_flow_0,File_4,0.2979838993,3
15,Tuesday,21,work_flow_0,File_0,0.2973770024,3
15,Wednesday,1,work_flow_3,File_18,0,0
15,Wednesday,1,work_flow_2,File_12,0,0
15,Wednesday,1,work_flow_1,File_10,0,0
15,Wednesday,1,work_flow_1,File_7,0,0
15,Wednesday,1,work_flow_1,File_9,0,0
15,Wednesday,1,work_flow_1,File_8,0,0
15,Wednesday,1,work_flow_3,File_21,0,0
15,Wednesday,1,work_flow_2,File_14,0,0
15,Wednesday,1,work_flow_1,File_6,0,0
15,Wednesday,1,work_flow_1,File_11,0,0
15,Wednesday,1,work_flow_3,File_20,0,0
15,Wednesday,1,work_flow_3,File_22,0,0
15,Wednesday,1,work_flow_3,File_23,0,0
15,Wednesday,1,work_flow_2,File_13,0.002300634,1
15,Wednesday,1,work_flow_2,File_17,0.0030918582,1
15,Wednesday,1,work_flow_2,File_16,0.0011250019,1
15,Wednesday,1,work_flow_3,File_19,0.0039834219,1
15,Wednesday,1,work_flow_2,File_15,0.0017091015,1
15,Wednesday,1,work_flow_4,File_28,0.0810559686,1
15,Wednesday,1,work_flow_4,File_26,0.0813497378,1
15,Wednesday,1,work_flow_4,File_27,0.0817156233,1
15,Wednesday,1,work_flow_4,File_25,0.061497021,1
15,Wednesday,1,work_flow_4,File_29,0.078289862,1
15,Wednesday,1,work_flow_4,File_24,0.0798429422,1
15,Wednesday,1,work_flow_0,File_5,0.0831622656,1
15,Wednesday,1,work_flow_0,File_3,0.0605986786,1
15,Wednesday,1,work_flow_0,File_1,0.057832472,1
15,Wednesday,1,work_flow_0,File_2,0.0836247389,1
15,Wednesday,1,work_flow_0,File_4,0.038627629,1
15,Wednesday,1,work_flow_0,File_0,0.0738949938,1
15,Wednesday,5,work_flow_2,File_12,0,0
15,Wednesday,5,work_flow_1,File_10,0,0
15,Wednesday,5,work_flow_1,File_7,0,0
15,Wednesday,5,work_flow_1,File_9,0,0
15,Wednesday,5,work_flow_1,File_8,0,0
15,Wednesday,5,work_flow_3,File_21,0,0
15,Wednesday,5,work_flow_2,File_14,0,0
15,Wednesday,5,work_flow_1,File_6,0,0
15,Wednesday,5,work_flow_1,File_11,0,0
15,Wednesday,5,work_flow_3,File_20,0,0
15,Wednesday,5,work_flow_3,File_22,0,0
15,Wednesday,5,work_flow_3,File_23,0,0
15,Wednesday,5,work_flow_2,File_13,0,0
15,Wednesday,5,work_flow_2,File_17,0,0
15,Wednesday,5,work_flow_2,File_16,0,0
15,Wednesday,5,work_flow_3,File_19,0,0
